query,source_document,model,predicted_bm25_weight,predicted_dense_weight,preferred_retriever,best_baseline,bm25_mrr,dense_mrr,v3_mrr,bm25_ndcg,dense_ndcg,v3_ndcg,v3_rank,best_baseline_mrr,v3_mrr_gain,bm25_top_score,bm25_mean_score,bm25_score_gap,dense_top_similarity,dense_mean_similarity,dense_similarity_gap,overlap_ratio,rank_agreement,bm25_result_count,dense_result_count,failure_severity,retriever_winner,v3_status,query_type,signal_type,failure_amount,strong_bm25_signal,strong_dense_signal,analysis_overlap_ratio,analysis_rank_agreement
core banking,"ering the most critical functionality first (security, authentication, core banking) and then adding features incrementally (analytics, notifications). •​ Risk Management: Banking systems cannot afford partial security. Delivering core features first ensures a secure foundation before building analytics on top. •​ Auditability: Banks require thorough documentation and testing at each increment, which the incremental model supports. Delivery Plan: Increment Features Delivered Increment 1 User Aut",Extra Trees,0.007604,0.992396,Dense,Dense,0.5,1.0,1.0,0.6309297535714575,1.0,1.0,1,1.0,0.0,7.908518674840236,4.237969031307133,0.1326305223154911,0.5647404844372189,0.4525967837123054,0.0732798148746909,0.25,0.85,10.0,10.0,0.0,Dense,Equal,Dense-win-correct,Strong-Dense,0.0,False,True,0.25,0.85
acceptance criteria ac," Scrum. Any day the actual line is significantly above the ideal line is a trigger for the team to self-organize and adapt their plan. The chart gives a data-driven, visual, objective measure of whether the sprint is on track — removing subjective status reports ('I think we're fine') and replacing them with facts. Q43. Explain the term 'Confirmation of Acceptance Criteria' in detail What are Acceptance Criteria? Acceptance Criteria (AC) are a set of specific, measurable conditions that a user s",Extra Trees,0.002028,0.997972,Dense,Dense,0.5,1.0,1.0,0.6309297535714575,1.0,1.0,1,1.0,0.0,13.85946389529651,4.410841573649748,4.953385970071992,0.6425719152693834,0.4469799525471337,0.1604609140960328,0.3333333333333333,0.8,10.0,10.0,0.0,Dense,Equal,Dense-win-correct,Strong-Dense,0.0,False,True,0.3333333333333333,0.8
research types spikes,"re research. Types of Spikes: •​ Technical Spike: Researching a technical solution (e.g., 'Can we integrate Payment Gateway X with our system?'). •​ Functional Spike: Understanding a complex business requirement (e.g., 'What exactly does GDPR compliance require of our data storage?'). Example: Scenario: An e-commerce company wants to add AI-based product recommendations. Complex Requirement: Integrate a machine learning model to recommend products to users in real-time based on browsing history.",Extra Trees,0.027954,0.972046,Dense,Dense,0.5,1.0,1.0,0.6309297535714575,1.0,1.0,1,1.0,0.0,5.034429004115562,1.8850195946603097,1.4275063961736514,0.5796894456658449,0.4453681136720173,0.0870932673314709,0.1111111111111111,0.75,10.0,10.0,0.0,Dense,Equal,Dense-win-correct,Strong-Dense,0.0,False,True,0.1111111111111111,0.75
development agile,"s a working piece of the system. •​ Testing is done after each increment. •​ Risk is reduced compared to Waterfall because early increments can be tested. Agile Development: Agile is a philosophy and set of principles that promotes iterative development, collaboration, and customer feedback. In Agile, requirements and solutions evolve through the collaborative effort of cross-functional teams. Agile welcomes changing requirements even late in development. Characteristics of Agile: •​ Iterative a",Extra Trees,0.035,0.965,Dense,Dense,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0,0.0,4.5451768758528495,3.4422227119384297,0.5478363522871579,0.6684159387638963,0.5608472391227797,0.0901507904594248,0.0526315789473684,0.5,10.0,10.0,0.0,Dense,Equal,Dense-win-correct,Strong-Dense,0.0,False,True,0.0526315789473684,0.5
self organizing team,"rity Skeptical, need proof before adopting Provide data, pair with early adopters Laggards Strongly resist change Coach heavily or reassign roles Understanding these personality types allows the Scrum Master to tailor coaching strategies for each team member during Agile adoption. Q15. Describe Autonomy and Decision Making in Self-Organization in Team What is a Self-Organizing Team? A self-organizing team in Scrum is one that chooses how best to accomplish their work, rather than being directed ",Extra Trees,0.051217,0.948783,Dense,Dense,0.0,0.5,0.5,0.0,0.6309297535714575,0.6309297535714575,2,0.5,0.0,6.869269682986358,2.546561738685994,4.714114337623627,0.5784007722759259,0.5032233185157574,0.0012835124127983,0.1764705882352941,0.5,10.0,10.0,0.0,Dense,Equal,Dense-win-correct,Mixed,0.0,False,False,0.1764705882352941,0.5
tdd automated testing,"t-Driven Development (TDD), automated testing, and peer reviews help catch defects early. 3. Create Knowledge: Teams should invest in learning and documentation. Knowledge gained during development should be shared and codified. This prevents rework and promotes continuous improvement. 4. Defer Commitment: Decisions should be delayed until the last responsible moment. This allows teams to gather more information before committing to a solution, reducing the risk of making costly decisions too ea",Extra Trees,0.004224,0.995776,Dense,Dense,0.5,1.0,1.0,0.6309297535714575,1.0,1.0,1,1.0,0.0,6.502220393285235,3.618846795828136,2.9168769810921447,0.5126142516660054,0.4192179616486725,0.0715912555188937,0.1111111111111111,0.6,10.0,10.0,0.0,Dense,Equal,Dense-win-correct,Strong-Dense,0.0,False,True,0.1111111111111111,0.6
teams scrum scrums,"ependencies, and resolve cross-team impediments. It is essentially a higher-level Scrum meeting for representatives from multiple teams. When is Scrum of Scrums Used? When a product is too large for a single Scrum team (recommended: 5–9 members) and requires multiple teams (e.g., 3 teams of 7 = 21 people) working in parallel on different parts of the product. How Scrum of Scrums Works: •​ Each individual Scrum team runs their own Sprint events (Daily Scrum, Sprint Planning, etc.). •​ An ambassad",Extra Trees,0.267118,0.732882,Dense,Dense,0.5,1.0,1.0,0.6309297535714575,1.0,1.0,1,1.0,0.0,8.531345312023536,4.357440326502267,0.183912420669408,0.602799465711762,0.5750888170919495,0.02076932896298,0.1764705882352941,0.8,10.0,10.0,0.0,Dense,Equal,Dense-win-correct,Mixed,0.0,False,False,0.1764705882352941,0.8
characteristics spike time," Characteristics of a Spike: •​ Time-boxed: Has a fixed time limit (e.g., 2 days, 1 sprint). •​ Output is knowledge, not working code (though a PoC may be produced). •​ Results are shared with the team to inform future planning. Q22. Explain 3-5-3 Rule of Project Organization in Detail What is the 3-5-3 Rule? The 3-5-3 rule is a structural framework in Scrum that defines the number of roles, events, and artifacts in the Scrum framework. It helps teams and organizations remember the core componen",Extra Trees,0.109218,0.890782,Dense,Dense,0.25,0.5,0.5,0.430676558073393,0.6309297535714575,0.6309297535714575,2,0.5,0.0,8.44557502559774,4.418942633387842,2.262207596142251,0.5296067077644009,0.4508661404892547,0.0077195842402831,0.3333333333333333,0.8,10.0,10.0,0.0,Dense,Equal,Dense-win-correct,Mixed,0.0,False,False,0.3333333333333333,0.8
indian customer,"nch a website that allows sales to customers inside India' User Story (Structured Format): As an Indian customer, I want to browse and purchase products on a website, so that I can conveniently shop online and have items delivered to my doorstep within India. Acceptance Criteria: •​ Website is accessible from all major Indian cities. •​ All prices are displayed in Indian Rupees (INR). •​ Payment via UPI, Net Banking, Credit/Debit Cards (Indian banks). •​ Delivery available across all serviceable",Extra Trees,0.040886,0.959114,Dense,Dense,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,1,1.0,0.0,11.051975253348582,4.2360994695905125,4.551836609653551,0.5392115387019667,0.43420202451185,0.0166565759062361,0.25,0.825,10.0,10.0,0.0,Dense,Equal,Dense-win-correct,Mixed,0.0,False,False,0.25,0.825
remaining hrs ideal," -5 (Behind) Day Work Done (hrs) Actual Remaining (hrs) Ideal Remaining (hrs) Variance 3 5 30 20 -10 (Behind) 4 15 15 10 -5 (Behind) 5 15 0 0 0 (Done!) Analysis: •​ The team was consistently behind the ideal burndown line from Day 1 to Day 4. •​ Day 3 was the worst day — only 5 hrs completed vs ideal 10 hrs, creating a 10-hour deficit. •​ Day 4 and Day 5 were high-productivity days (15 hrs each), allowing the team to catch up. •​ Sprint was completed on time despite being behind for most of the ",Extra Trees,0.46253,0.53747,Dense,Dense,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,1,1.0,0.0,11.566272991564958,8.202948206588577,0.0632136081169623,0.5146887334408694,0.4853441782906049,0.0066408492194246,0.6666666666666666,0.7,10.0,10.0,0.0,Dense,Equal,Dense-win-correct,Mixed,0.0,False,False,0.6666666666666666,0.7
characteristics spike," Characteristics of a Spike: •​ Time-boxed: Has a fixed time limit (e.g., 2 days, 1 sprint). •​ Output is knowledge, not working code (though a PoC may be produced). •​ Results are shared with the team to inform future planning. Q22. Explain 3-5-3 Rule of Project Organization in Detail What is the 3-5-3 Rule? The 3-5-3 rule is a structural framework in Scrum that defines the number of roles, events, and artifacts in the Scrum framework. It helps teams and organizations remember the core componen",Extra Trees,0.083875,0.916125,Dense,Dense,0.1111111111111111,1.0,1.0,0.3010299956639812,1.0,1.0,1,1.0,0.0,5.4411705589698345,3.668357065194997,0.0431712033770752,0.5157352877390516,0.439440016091796,0.0001002241947711,0.3333333333333333,0.6799999999999999,10.0,10.0,0.0,Dense,Equal,Dense-win-correct,Mixed,0.0,False,False,0.3333333333333333,0.6799999999999999
sprint execution," is the plan. •​ Activity: Define sprint goal, estimate stories, assign tasks, identify risks. DO → Sprint Execution The team executes the plan during the sprint. Developers code, test, and integrate. Daily Scrums ensure daily coordination and micro-adjustments. •​ Activity: Write code, run unit tests, do code reviews, deploy to staging. CHECK → Sprint Review At the end of the sprint, the team and stakeholders inspect the Increment against the Sprint Goal and acceptance criteria. Did the team de",Extra Trees,0.236764,0.763236,Dense,Dense,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,1,1.0,0.0,3.886710773097775,1.5047848866710043,0.2053951518083567,0.5665824790718906,0.531147292281269,0.0233837450709465,0.4285714285714285,0.8833333333333333,10.0,10.0,0.0,Dense,Equal,Dense-win-correct,Mixed,0.0,False,False,0.4285714285714285,0.8833333333333333
sprint review online,"ock a 2-hour 'focus time' each morning with no external meetings.' •​ 'Set up an automated deployment pipeline by Sprint 5 to eliminate manual errors.' Output: The top 2–3 improvement actions are added directly to the next Sprint Backlog as tasks, ensuring retrospective insights are acted upon. Q45. Discuss Sprint Review System for Online Library Management System What is a Sprint Review? The Sprint Review is an informal working meeting held at the end of each Sprint to inspect the Increment and",Extra Trees,0.130223,0.869777,Dense,Dense,0.5,1.0,1.0,0.6309297535714575,1.0,1.0,1,1.0,0.0,7.906438935755517,3.830105649607956,0.3008705860828788,0.6230944185542108,0.5182500197444222,0.0795594372137075,0.3333333333333333,0.8200000000000001,10.0,10.0,0.0,Dense,Equal,Dense-win-correct,Strong-Dense,0.0,False,True,0.3333333333333333,0.8200000000000001
review product owner,t Owner Review: The Product Owner (and sometimes the user/stakeholder) reviews the implemented feature against the acceptance criteria. 41.​ Acceptance Decision: The Product Owner formally accepts or rejects the story. Rejected stories are returned to the backlog with notes. Why Confirmation Matters: •​ Ensures the feature does exactly what the user/business needs. •​ Prevents subjective interpretation of 'done.' •​ Creates a clear contract between the team and the Product Owner. •​ Links direct,Extra Trees,0.006784,0.993216,Dense,Dense,0.5,1.0,1.0,0.6309297535714575,1.0,1.0,1,1.0,0.0,5.509351991094853,4.237081998514234,1.0544026436755516,0.5941814528950187,0.4513311190189803,0.1158169804132956,0.5384615384615384,0.7285714285714285,10.0,10.0,0.0,Dense,Equal,Dense-win-correct,Strong-Dense,0.0,False,True,0.5384615384615384,0.7285714285714285
